id	maximumElevationInMeters	scientificName	family	identificationRemarks	county	continent	genus	individualCount	verbatimEventDate	taxonRank	member	coordinatePrecision	higherClassification	decimalLongitude	subgenus	scientificNameAuthorship	kingdom	nomenclaturalStatus	waterBody	decimalLatitude	identifiedBy	order	bed	minimumElevationInMeters	stateProvince	recordNumber	group	phylum	modified	lifeStage	class	country	formation	occurrenceRemarks	informationWithheld	otherCatalogNumbers	countryCode	typeStatus	maximumDepthInMeters	preparations	basisOfRecord	institutionCode	catalogNumber	sex	references	locality	collectionCode	language	eventDate	minimumDepthInMeters	type	fieldNotes	dateIdentified	recordedBy
109ed49d-604e-4d84-8e1a-8f88f35c4a14		Battus philenor	Papilionidae		Union		Battus			Species			Papilionidae Animalia Hexapoda Battina Lepidoptera Neoptera Battus philenor Troidini Arthropoda Papilionoidea Pterygota Papilioninae Battus Insecta			(Linnaeus, 1771)	Animalia	public				Lepidoptera			GA			Arthropoda	2011-10-17 13:27:37.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS			http://www.morphbank.net/586906	Summit of Brasstown Bald, 4,700 ft		en			PreservedSpecimen			Lucien Harris Jr
a41786fb-eb39-4c68-b930-216118ad55c1		Eurytides marcellus	Papilionidae				Eurytides			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Eurytides marcellus Eurytides Neoptera Hexapoda Leptocircini Insecta				Animalia	public				Lepidoptera			GA			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS			http://www.morphbank.net/586909	Stone Mountain		en			PreservedSpecimen			L Harris III
aedc7099-3b70-4337-a3a1-badd8f34d468		Eurytides marcellus	Papilionidae				Eurytides			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Eurytides marcellus Eurytides Neoptera Hexapoda Leptocircini Insecta				Animalia	public				Lepidoptera			GA			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS			http://www.morphbank.net/586912	Atlanta		en			PreservedSpecimen			Lucien Harris Jr
a5519729-7017-4a9d-8d46-0073e7f2e7b1		Eurytides marcellus	Papilionidae		Grady		Eurytides			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Eurytides marcellus Eurytides Neoptera Hexapoda Leptocircini Insecta				Animalia	public				Lepidoptera			GA			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS			http://www.morphbank.net/586915			en			PreservedSpecimen			E V K Komarek
6d9aed43-d4c7-4367-b131-61a85dea5ad3		Eurytides marcellus	Papilionidae				Eurytides			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Eurytides marcellus Eurytides Neoptera Hexapoda Leptocircini Insecta				Animalia	public				Lepidoptera			GA			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS			http://www.morphbank.net/586918	Stone Mtn		en			PreservedSpecimen			L. H. III
48979724-d00a-49db-9010-d367474feaa8		Eurytides marcellus	Papilionidae				Eurytides			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Eurytides marcellus Eurytides Neoptera Hexapoda Leptocircini Insecta				Animalia	public				Lepidoptera			GA			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS			http://www.morphbank.net/586921	Trwinton		en			PreservedSpecimen			Louise N Harris
7d36210e-810b-42a3-af4d-477a10f9f2a2		Eurytides marcellus	Papilionidae				Eurytides			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Eurytides marcellus Eurytides Neoptera Hexapoda Leptocircini Insecta				Animalia	public				Lepidoptera			GA			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS			http://www.morphbank.net/588541	Indian Trail Rd, Atlanta		en			PreservedSpecimen			L Harris, Jr
bc14729d-488f-4e94-bdb1-200f5d742cdc		Eurytides marcellus	Papilionidae				Eurytides			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Eurytides marcellus Eurytides Neoptera Hexapoda Leptocircini Insecta				Animalia	public				Lepidoptera			GA			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS			http://www.morphbank.net/588545	Atlanta		en			PreservedSpecimen			L Harris Jr
57209fc9-225c-4f9f-8176-9461700ad628		Eurytides marcellus	Papilionidae				Eurytides			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Eurytides marcellus Eurytides Neoptera Hexapoda Leptocircini Insecta				Animalia	public				Lepidoptera			GA			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS			http://www.morphbank.net/588549	Indian Trail Rd, Atlanta		en			PreservedSpecimen			Lucien Harris Jr
da8b1ee9-2df7-44c9-aef7-8342a4bbf4e3		Eurytides marcellus	Papilionidae				Eurytides			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Eurytides marcellus Eurytides Neoptera Hexapoda Leptocircini Insecta				Animalia	public				Lepidoptera			GA			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS			http://www.morphbank.net/588553	Stone Mountain		en			PreservedSpecimen			L. H. Jr
c4e7ed8a-a506-4045-b2d2-adf9c3e5a77b		Eurytides marcellus	Papilionidae				Eurytides			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Eurytides marcellus Eurytides Neoptera Hexapoda Leptocircini Insecta				Animalia	public				Lepidoptera			GA			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS			http://www.morphbank.net/588557	Birdsong Plantation near Cairo		en			PreservedSpecimen			Lucien Harris Je
20fab805-a6a3-4ca9-9f75-d9ac769c1cf1		Eurytides marcellus	Papilionidae				Eurytides			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Eurytides marcellus Eurytides Neoptera Hexapoda Leptocircini Insecta				Animalia	public				Lepidoptera			GA			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS			http://www.morphbank.net/588561	Riverside Drive, Atlanta		en			PreservedSpecimen			L Harris Jr
c6e45b5e-0cc8-4b0e-98b0-729b19c641ff		Eurytides marcellus	Papilionidae				Eurytides			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Eurytides marcellus Eurytides Neoptera Hexapoda Leptocircini Insecta				Animalia	public				Lepidoptera			GA			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS			http://www.morphbank.net/588565	Stone Mtn		en			PreservedSpecimen			L H Jr
e5b72f35-0c18-429c-bbcd-8ecd756b2862		Eurytides marcellus	Papilionidae				Eurytides			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Eurytides marcellus Eurytides Neoptera Hexapoda Leptocircini Insecta				Animalia	public				Lepidoptera			GA			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS			http://www.morphbank.net/588569	Mt Vernon Rd, Atlanta		en			PreservedSpecimen			L H
4df6171b-9aac-4744-9a9d-ff524efc8888		Eurytides marcellus	Papilionidae				Eurytides			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Eurytides marcellus Eurytides Neoptera Hexapoda Leptocircini Insecta				Animalia	public				Lepidoptera			GA			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS			http://www.morphbank.net/588573	Mt Vernon Rd, Atlanta		en			PreservedSpecimen			L H
a1092407-948a-4911-a48d-f6db8c151a24		Eurytides marcellus	Papilionidae		Grady		Eurytides			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Eurytides marcellus Eurytides Neoptera Hexapoda Leptocircini Insecta				Animalia	public				Lepidoptera			GA			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS			http://www.morphbank.net/588577	The Briar Patch		en			PreservedSpecimen			L Harris
ad179017-94bb-4bee-82e9-12af09f10a89		Eurytides marcellus	Papilionidae				Eurytides			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Eurytides marcellus Eurytides Neoptera Hexapoda Leptocircini Insecta				Animalia	public				Lepidoptera			GA			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS		Female	http://www.morphbank.net/588581	Atlanta		en			PreservedSpecimen			L. H. Jr
365e439e-05bf-4119-8663-6368b41e47aa		Eurytides marcellus	Papilionidae		Fulton		Eurytides			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Eurytides marcellus Eurytides Neoptera Hexapoda Leptocircini Insecta				Animalia	public				Lepidoptera			GA			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS		Female	http://www.morphbank.net/588585			en			PreservedSpecimen			
06d8af27-c902-4a4f-b04e-e52d4281a717		Eurytides marcellus	Papilionidae		Murray		Eurytides			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Eurytides marcellus Eurytides Neoptera Hexapoda Leptocircini Insecta				Animalia	public				Lepidoptera			GA			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS			http://www.morphbank.net/588589	Old Fort Mtn		en			PreservedSpecimen			Lucien Harris Jr
06688869-ddac-41e9-9d44-e2aa9447e4cb		Papilio glaucus	Papilionidae				Papilio			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Papilio glaucus Papilio Neoptera Hexapoda Papilionini Insecta			Linnaeus	Animalia	valid				Lepidoptera			GA			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS			http://www.morphbank.net/588593	Indian Trail Rd, Atlanta		en			PreservedSpecimen			L H Jr
a363cf60-d339-448c-b61e-3a7b2512c5f1		Papilio glaucus	Papilionidae				Papilio			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Papilio glaucus Papilio Neoptera Hexapoda Papilionini Insecta			Linnaeus	Animalia	valid				Lepidoptera			GA			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS		Male	http://www.morphbank.net/588597	Old Fort Mountain, Chatsworth		en			PreservedSpecimen			Lucien Harris
efef5817-b8f6-47cc-81ed-9fc637016341		Papilio glaucus	Papilionidae				Papilio			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Papilio glaucus Papilio Neoptera Hexapoda Papilionini Insecta			Linnaeus	Animalia	valid				Lepidoptera			GA			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS		Male	http://www.morphbank.net/588601	Old Fort Mtn, Chatsworth		en			PreservedSpecimen			Lucien Harris
1c147ac4-1ad1-4dcb-99cc-edb7c24e92c0		Papilio glaucus	Papilionidae				Papilio			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Papilio glaucus Papilio Neoptera Hexapoda Papilionini Insecta			Linnaeus	Animalia	valid				Lepidoptera			GA			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS		Male	http://www.morphbank.net/588605	Old Fort Mtn, Chatsworth		en			PreservedSpecimen			L H
3fd52fdf-1111-411e-82d7-f802d3834177		Papilio glaucus	Papilionidae		Rabun		Papilio			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Papilio glaucus Papilio Neoptera Hexapoda Papilionini Insecta			Linnaeus	Animalia	valid				Lepidoptera			GA			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS		Female	http://www.morphbank.net/588609			en			PreservedSpecimen			
ec263983-e390-4806-a37d-8772a6186a1f		Papilio glaucus	Papilionidae				Papilio			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Papilio glaucus Papilio Neoptera Hexapoda Papilionini Insecta			Linnaeus	Animalia	valid				Lepidoptera			GA			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS		Female	http://www.morphbank.net/588613	Lake Mont		en			PreservedSpecimen			Pope Callaway
a1f309f1-33cb-4e6f-844a-35be7eef972b		Papilio glaucus	Papilionidae				Papilio			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Papilio glaucus Papilio Neoptera Hexapoda Papilionini Insecta			Linnaeus	Animalia	valid				Lepidoptera			GA			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS		Female	http://www.morphbank.net/588617	Atlanta		en			PreservedSpecimen			
b140708e-e4f9-4346-997c-0879d3a1f1ee		Papilio glaucus	Papilionidae		Rabun		Papilio			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Papilio glaucus Papilio Neoptera Hexapoda Papilionini Insecta			Linnaeus	Animalia	valid				Lepidoptera			GA			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS		Female	http://www.morphbank.net/588621			en			PreservedSpecimen			
5dfc7c0e-dd17-44a5-aee4-77b335a2adbd		Papilio glaucus	Papilionidae				Papilio			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Papilio glaucus Papilio Neoptera Hexapoda Papilionini Insecta			Linnaeus	Animalia	valid				Lepidoptera			GA			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS		Female	http://www.morphbank.net/588625	Atlanta		en			PreservedSpecimen			L H III
e318d1b3-f2bd-4d0c-a9fd-634b3b06ccc6		Papilio glaucus	Papilionidae				Papilio			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Papilio glaucus Papilio Neoptera Hexapoda Papilionini Insecta			Linnaeus	Animalia	valid				Lepidoptera			FL			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS		Male	http://www.morphbank.net/588629	Leland		en			PreservedSpecimen			H L King
bea3623b-20d9-4047-a7ab-57e6a1c20079		Papilio glaucus	Papilionidae				Papilio			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Papilio glaucus Papilio Neoptera Hexapoda Papilionini Insecta			Linnaeus	Animalia	valid				Lepidoptera			FL			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS		Male	http://www.morphbank.net/588633	Bunnell		en			PreservedSpecimen			Lucien Harris
760ef8b1-df45-4956-8db9-b68e45e85e73		Papilio glaucus	Papilionidae				Papilio			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Papilio glaucus Papilio Neoptera Hexapoda Papilionini Insecta			Linnaeus	Animalia	valid				Lepidoptera			FL			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS		Female	http://www.morphbank.net/588637	Bunnell		en			PreservedSpecimen			Lucien Harris
76f3bdcd-1c0a-479e-82d0-2d1b2bb57e1d		Papilio glaucus	Papilionidae				Papilio			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Papilio glaucus Papilio Neoptera Hexapoda Papilionini Insecta			Linnaeus	Animalia	valid				Lepidoptera			FL			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS		Female	http://www.morphbank.net/588641	Datona		en			PreservedSpecimen			Det. Strohecker
7bf5f273-f856-45cb-a64f-819fdee9e298		Papilio glaucus	Papilionidae		Rabun		Papilio			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Papilio glaucus Papilio Neoptera Hexapoda Papilionini Insecta			Linnaeus	Animalia	valid				Lepidoptera			GA			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS		Male	http://www.morphbank.net/588645	La Prades Lake Camp		en			PreservedSpecimen			Louise N Harris
321cfe2a-76cc-444d-86fd-d3b20b56f640		Papilio polyxenes	Papilionidae				Papilio			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Papilio polyxenes Papilio Neoptera Hexapoda Papilionini Insecta				Animalia	valid				Lepidoptera			GA			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS		Male	http://www.morphbank.net/588649	Stone Mtn		en			PreservedSpecimen			Lucien Harris
35ab1d34-c308-4495-ba48-8455a808afd4		Papilio polyxenes	Papilionidae				Papilio			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Papilio polyxenes Papilio Neoptera Hexapoda Papilionini Insecta				Animalia	valid				Lepidoptera			GA			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS		Male	http://www.morphbank.net/588653	Macon		en			PreservedSpecimen			Det. Strohecker
3af63b36-6b1d-4528-be10-e4f7a4408159		Papilio polyxenes	Papilionidae		Murray		Papilio			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Papilio polyxenes Papilio Neoptera Hexapoda Papilionini Insecta				Animalia	valid				Lepidoptera			GA			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS		Male	http://www.morphbank.net/588657	Old Fort Mountainnear Chatsworth		en			PreservedSpecimen			L Harris Jr
0cf0eace-796a-4187-a309-4f5f2ffdf0a7		Papilio polyxenes	Papilionidae		Grady		Papilio			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Papilio polyxenes Papilio Neoptera Hexapoda Papilionini Insecta				Animalia	valid				Lepidoptera			GA			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS		Male	http://www.morphbank.net/588661	Cairo		en			PreservedSpecimen			E V Komarek
d791d562-a2d0-4fd6-b998-a917af34f0fc		Papilio polyxenes	Papilionidae		Grady		Papilio			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Papilio polyxenes Papilio Neoptera Hexapoda Papilionini Insecta				Animalia	valid				Lepidoptera			GA			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS		Male	http://www.morphbank.net/588665	Serwood Plantation		en			PreservedSpecimen			Lucien Harris
6e512780-5949-41d4-bd72-bc110cb41a69		Papilio polyxenes	Papilionidae		Grady		Papilio			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Papilio polyxenes Papilio Neoptera Hexapoda Papilionini Insecta				Animalia	valid				Lepidoptera			GA			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS		Male	http://www.morphbank.net/588669	Sherwood Plantation		en			PreservedSpecimen			Lucien Harris
4242d771-8914-47e0-812a-71f4dbcd5053		Papilio polyxenes	Papilionidae		Grady		Papilio			Species			Arthropoda Papilioninae Animalia Lepidoptera Pterygota Papilionoidea Papilionidae Papilio polyxenes Papilio Neoptera Hexapoda Papilionini Insecta				Animalia	valid				Lepidoptera			GA			Arthropoda	2011-04-01 09:18:15.0		Insecta	UNITED STATES					US				PreservedSpecimen	TTRS			http://www.morphbank.net/588673	Sherwood Plantation		en			PreservedSpecimen			Leon Neel
