subjectId,imageName,imageURL,references,scientificName,country,stateProvince,county,#institutionCode,#collectionCode,#catalogNumber,#expeditionId,#expeditionTitle
58090ece00cf790d548b6728,58090ece00cf790d548b6728.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-mMkETsKQd3QUyBS964TQsW?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=9255651,"Vernonia noveboracensis","United States","North Carolina",Burke,BOON,,011516,59,"Plants have all the anthers! Pt1"
58090ece00cf790d548b672a,58090ece00cf790d548b672a.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-7RCVrLKErchsBEBa5MQy4S?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=9255652,"Vernonia noveboracensis","United States","North Carolina",Rowan,BOON,,011517,59,"Plants have all the anthers! Pt1"
58090ece00cf790d548b672c,58090ece00cf790d548b672c.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-UMpad6Zm3QfSYKzmZsrFsk?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=9255653,"Vernonia noveboracensis","United States","North Carolina",Rutherford,BOON,,011518,59,"Plants have all the anthers! Pt1"
58090ece00cf790d548b672e,58090ece00cf790d548b672e.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-rrSrSL6ULJxuGRHi6GBmib?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=9255654,"Vernonia noveboracensis","United States","North Carolina",Watauga,BOON,,011519,59,"Plants have all the anthers! Pt1"
58090ece00cf790d548b6730,58090ece00cf790d548b6730.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-45sMWm6bBqUrKCj5Jak7j4?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=9255655,"Vernonia noveboracensis","United States","North Carolina",Watauga,BOON,,011520,59,"Plants have all the anthers! Pt1"
58090ece00cf790d548b6732,58090ece00cf790d548b6732.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-ksiNdULXFZkBav8RgNfUSN?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=9255656,"Vernonia noveboracensis","United States","North Carolina",Watauga,BOON,,011521,59,"Plants have all the anthers! Pt1"
58090ece00cf790d548b6734,58090ece00cf790d548b6734.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-ZF7WAMXiRZftxeDXttHwnN?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=9255657,"Vernonia noveboracensis","United States","North Carolina",,BOON,,011522,59,"Plants have all the anthers! Pt1"
58090ece00cf790d548b6736,58090ece00cf790d548b6736.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-GhrCjZxm6JwEeA58zYjrx7?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=9255658,"Vernonia noveboracensis","United States",Virginia,,BOON,,011523,59,"Plants have all the anthers! Pt1"
58090ece00cf790d548b6738,58090ece00cf790d548b6738.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-nfnts252zArpY6AFhrVhxe?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=9255659,"Vernonia noveboracensis","United States","South Carolina",Colleton,BOON,,011524,59,"Plants have all the anthers! Pt1"
58090ece00cf790d548b673a,58090ece00cf790d548b673a.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-uQS3qdkRjE6EYEwUUmhhk?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=9255660,"Viguiera porteri","United States","North Carolina",Alexander,BOON,,011525,59,"Plants have all the anthers! Pt1"
