subjectId,imageName,imageURL,references,scientificName,country,stateProvince,county,#institutionCode,#collectionCode,#catalogNumber,#expeditionId,#expeditionTitle
57fbd8ce00cf79492f8b48d9,57fbd8ce00cf79492f8b48d9.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/042/42655s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7348664,"Symphyotrichum dumosum","United States",Florida,Alachua,FLAS,,42655,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b48db,57fbd8ce00cf79492f8b48db.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/042/42659s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7348666,"Symphyotrichum dumosum","United States",Florida,Alachua,FLAS,,42659,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b48dd,57fbd8ce00cf79492f8b48dd.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/042/42660s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7348667,"Symphyotrichum dumosum","United States",Florida,Alachua,FLAS,,42660,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b48df,57fbd8ce00cf79492f8b48df.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/053/53355s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7348682,"Symphyotrichum chapmanii","United States",Florida,Alachua,FLAS,,53355,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b48e7,57fbd8ce00cf79492f8b48e7.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/034/34239s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7348754,"Symphyotrichum elliottii","United States",Florida,Alachua,FLAS,,34239,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b48eb,57fbd8ce00cf79492f8b48eb.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/031/31347s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7348756,"Symphyotrichum elliottii","United States",Florida,Alachua,FLAS,,31347,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b48ed,57fbd8ce00cf79492f8b48ed.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/120/120092s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7348843,"Symphyotrichum fontinale","United States",Florida,Alachua,FLAS,,120092,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b48ef,57fbd8ce00cf79492f8b48ef.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/151/151895s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7348859,"Symphyotrichum racemosum","United States",Florida,Alachua,FLAS,,151895,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b48f1,57fbd8ce00cf79492f8b48f1.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/042/42662s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7348860,"Symphyotrichum racemosum","United States",Florida,Alachua,FLAS,,42662,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b48f9,57fbd8ce00cf79492f8b48f9.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/025/25046s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349034,"Oclemena reticulata","United States",Florida,Alachua,FLAS,,25046,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b48fb,57fbd8ce00cf79492f8b48fb.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/082/82550s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349035,"Oclemena reticulata","United States",Florida,Alachua,FLAS,,82550,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b48fd,57fbd8ce00cf79492f8b48fd.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/025/25047s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349036,"Oclemena reticulata","United States",Florida,Alachua,FLAS,,25047,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b48ff,57fbd8ce00cf79492f8b48ff.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/025/25032s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349037,"Oclemena reticulata","United States",Florida,Alachua,FLAS,,25032,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b4901,57fbd8ce00cf79492f8b4901.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/025/25042s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349038,"Oclemena reticulata","United States",Florida,Alachua,FLAS,,25042,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b4905,57fbd8ce00cf79492f8b4905.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/025/25038s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349040,"Oclemena reticulata","United States",Florida,Alachua,FLAS,,25038,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b490f,57fbd8ce00cf79492f8b490f.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/081/81817s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349198,"Symphyotrichum subulatum","United States",Florida,Alachua,FLAS,,81817,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b4911,57fbd8ce00cf79492f8b4911.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/150/150276s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349199,"Symphyotrichum subulatum","United States",Florida,Alachua,FLAS,,150276,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b4913,57fbd8ce00cf79492f8b4913.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/025/25043s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349314,"Sericocarpus tortifolius","United States",Florida,Alachua,FLAS,,25043,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b4915,57fbd8ce00cf79492f8b4915.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/025/25048s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349315,"Sericocarpus tortifolius","United States",Florida,Alachua,FLAS,,25048,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b4917,57fbd8ce00cf79492f8b4917.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/025/25778s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349409,"Symphyotrichum undulatum","United States",Florida,Alachua,FLAS,,25778,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b491b,57fbd8ce00cf79492f8b491b.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/122/122503s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349411,"Symphyotrichum undulatum","United States",Florida,Alachua,FLAS,,122503,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b491d,57fbd8ce00cf79492f8b491d.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/122/122504s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349412,"Symphyotrichum undulatum","United States",Florida,Alachua,FLAS,,122504,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b491f,57fbd8ce00cf79492f8b491f.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/122/122507s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349413,"Symphyotrichum undulatum","United States",Florida,Alachua,FLAS,,122507,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b4921,57fbd8ce00cf79492f8b4921.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/122/122505s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349414,"Symphyotrichum undulatum","United States",Florida,Alachua,FLAS,,122505,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b4923,57fbd8ce00cf79492f8b4923.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/012/12978s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349415,"Symphyotrichum undulatum","United States",Florida,Alachua,FLAS,,12978,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b4929,57fbd8ce00cf79492f8b4929.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/042/42652s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349418,"Symphyotrichum undulatum","United States",Florida,Alachua,FLAS,,42652,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b492b,57fbd8ce00cf79492f8b492b.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/042/42649s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349419,"Symphyotrichum undulatum","United States",Florida,Alachua,FLAS,,42649,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b492d,57fbd8ce00cf79492f8b492d.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/042/42648s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349420,"Symphyotrichum undulatum","United States",Florida,Alachua,FLAS,,42648,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b492f,57fbd8ce00cf79492f8b492f.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/122/122510s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349421,"Symphyotrichum undulatum","United States",Florida,Alachua,FLAS,,122510,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b4931,57fbd8ce00cf79492f8b4931.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/042/42669s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349456,"Symphyotrichum walteri","United States",Florida,Alachua,FLAS,,42669,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b4933,57fbd8ce00cf79492f8b4933.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/023/23444s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349457,"Symphyotrichum walteri","United States",Florida,Alachua,FLAS,,23444,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b4939,57fbd8ce00cf79492f8b4939.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/031/31299s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349603,"Symphyotrichum dumosum","United States",Florida,Alachua,FLAS,,31299,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b4943,57fbd8ce00cf79492f8b4943.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/023/23265s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349635,"Balduina angustifolia","United States",Florida,Alachua,FLAS,,23265,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b4945,57fbd8ce00cf79492f8b4945.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/001/1228s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349636,"Balduina angustifolia","United States",Florida,Alachua,FLAS,,1228,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b4949,57fbd8ce00cf79492f8b4949.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/164/164924s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349714,"Balduina uniflora","United States",Florida,Alachua,FLAS,,164924,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b494b,57fbd8ce00cf79492f8b494b.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/024/24039s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349715,"Balduina uniflora","United States",Florida,Alachua,FLAS,,24039,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b494d,57fbd8ce00cf79492f8b494d.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/148/148341s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349768,"Symphyotrichum racemosum","United States",Florida,Alachua,FLAS,,148341,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b494f,57fbd8ce00cf79492f8b494f.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/023/23510s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349774,"Bellis perennis","United States",Florida,Alachua,FLAS,,23510,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b4951,57fbd8ce00cf79492f8b4951.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/097/97893s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349783,"Berlandiera pumila","United States",Florida,Alachua,FLAS,,97893,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b4953,57fbd8ce00cf79492f8b4953.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/023/23524s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349784,"Berlandiera pumila","United States",Florida,Alachua,FLAS,,23524,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b4955,57fbd8ce00cf79492f8b4955.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/023/23531s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349785,"Berlandiera pumila","United States",Florida,Alachua,FLAS,,23531,53,"Fall Flowers of Alachua County, Florida"
57fbd8ce00cf79492f8b4957,57fbd8ce00cf79492f8b4957.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/023/23520s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349786,"Berlandiera pumila","United States",Florida,Alachua,FLAS,,23520,53,"Fall Flowers of Alachua County, Florida"
57fbd8cf00cf79492f8b4959,57fbd8cf00cf79492f8b4959.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/023/23518s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349787,"Berlandiera pumila","United States",Florida,Alachua,FLAS,,23518,53,"Fall Flowers of Alachua County, Florida"
57fbd8cf00cf79492f8b495b,57fbd8cf00cf79492f8b495b.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/167/167540s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349788,"Berlandiera pumila","United States",Florida,Alachua,FLAS,,167540,53,"Fall Flowers of Alachua County, Florida"
57fbd8cf00cf79492f8b495f,57fbd8cf00cf79492f8b495f.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/025/25648s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349790,"Berlandiera pumila","United States",Florida,Alachua,FLAS,,25648,53,"Fall Flowers of Alachua County, Florida"
57fbd8cf00cf79492f8b4961,57fbd8cf00cf79492f8b4961.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/023/23517s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349791,"Berlandiera pumila","United States",Florida,Alachua,FLAS,,23517,53,"Fall Flowers of Alachua County, Florida"
57fbd8cf00cf79492f8b4963,57fbd8cf00cf79492f8b4963.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/023/23515s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349792,"Berlandiera pumila","United States",Florida,Alachua,FLAS,,23515,53,"Fall Flowers of Alachua County, Florida"
57fbd8cf00cf79492f8b4965,57fbd8cf00cf79492f8b4965.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/094/94830s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349793,"Berlandiera pumila","United States",Florida,Alachua,FLAS,,94830,53,"Fall Flowers of Alachua County, Florida"
57fbd8cf00cf79492f8b4967,57fbd8cf00cf79492f8b4967.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/023/23532s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349839,"Berlandiera subacaulis","United States",Florida,Alachua,FLAS,,23532,53,"Fall Flowers of Alachua County, Florida"
57fbd8cf00cf79492f8b4969,57fbd8cf00cf79492f8b4969.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/023/23546s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349840,"Berlandiera subacaulis","United States",Florida,Alachua,FLAS,,23546,53,"Fall Flowers of Alachua County, Florida"
57fbd8cf00cf79492f8b496b,57fbd8cf00cf79492f8b496b.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/090/90726s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349841,"Berlandiera subacaulis","United States",Florida,Alachua,FLAS,,90726,53,"Fall Flowers of Alachua County, Florida"
57fbd8cf00cf79492f8b496d,57fbd8cf00cf79492f8b496d.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/094/94618s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349842,"Berlandiera subacaulis","United States",Florida,Alachua,FLAS,,94618,53,"Fall Flowers of Alachua County, Florida"
57fbd8cf00cf79492f8b4971,57fbd8cf00cf79492f8b4971.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/067/67007s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349903,"Bidens alba","United States",Florida,Alachua,FLAS,,67007,53,"Fall Flowers of Alachua County, Florida"
57fbd8cf00cf79492f8b4973,57fbd8cf00cf79492f8b4973.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/095/95417s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349904,"Bidens alba","United States",Florida,Alachua,FLAS,,95417,53,"Fall Flowers of Alachua County, Florida"
57fbd8cf00cf79492f8b4975,57fbd8cf00cf79492f8b4975.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/160/160442s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349905,"Bidens alba","United States",Florida,Alachua,FLAS,,160442,53,"Fall Flowers of Alachua County, Florida"
57fbd8cf00cf79492f8b4977,57fbd8cf00cf79492f8b4977.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/023/23582s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349906,"Bidens alba","United States",Florida,Alachua,FLAS,,23582,53,"Fall Flowers of Alachua County, Florida"
57fbd8cf00cf79492f8b4979,57fbd8cf00cf79492f8b4979.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/148/148760s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349907,"Bidens alba","United States",Florida,Alachua,FLAS,,148760,53,"Fall Flowers of Alachua County, Florida"
57fbd8cf00cf79492f8b4981,57fbd8cf00cf79492f8b4981.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/171/171427s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349911,"Bidens alba","United States",Florida,Alachua,FLAS,,171427,53,"Fall Flowers of Alachua County, Florida"
57fbd8cf00cf79492f8b4983,57fbd8cf00cf79492f8b4983.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/153/153363s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349912,"Bidens alba","United States",Florida,Alachua,FLAS,,153363,53,"Fall Flowers of Alachua County, Florida"
57fbd8cf00cf79492f8b4985,57fbd8cf00cf79492f8b4985.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/122/122804s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349913,"Bidens alba","United States",Florida,Alachua,FLAS,,122804,53,"Fall Flowers of Alachua County, Florida"
57fbd8cf00cf79492f8b4987,57fbd8cf00cf79492f8b4987.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/012/12209s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7349914,"Bidens alba","United States",Florida,Alachua,FLAS,,12209,53,"Fall Flowers of Alachua County, Florida"
57fbd8cf00cf79492f8b498b,57fbd8cf00cf79492f8b498b.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/164/164088s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7350015,"Bidens bipinnata","United States",Florida,Alachua,FLAS,,164088,53,"Fall Flowers of Alachua County, Florida"
57fbd8cf00cf79492f8b498d,57fbd8cf00cf79492f8b498d.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/164/164089s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7350016,"Bidens bipinnata","United States",Florida,Alachua,FLAS,,164089,53,"Fall Flowers of Alachua County, Florida"
57fbd8cf00cf79492f8b498f,57fbd8cf00cf79492f8b498f.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/148/148756s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7350017,"Bidens bipinnata","United States",Florida,Alachua,FLAS,,148756,53,"Fall Flowers of Alachua County, Florida"
57fbd8cf00cf79492f8b4991,57fbd8cf00cf79492f8b4991.jpg,http://cdn.flmnh.ufl.edu/Herbarium/jpg/144/144130s1.jpg,http://sernecportal.org/portal/collections/individual/index.php?occid=7350018,"Bidens bipinnata","United States",Florida,Alachua,FLAS,,144130,53,"Fall Flowers of Alachua County, Florida"
