subjectId,imageName,imageURL,references,scientificName,country,stateProvince,county,#institutionCode,#collectionCode,#catalogNumber,#expeditionId,#expeditionTitle
57f78e7200cf79492f8b4753,57f78e7200cf79492f8b4753.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-HVjzR59BesFCpgqrgsnPDJ?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=7268453,"Asclepias verticillata","United States",Florida,,FTU,,FTU0016900,51,"WeDigFLPlants' Milkweeds of Florida—Monarch Butterfly Food Plants"
57f78e7200cf79492f8b4755,57f78e7200cf79492f8b4755.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-CVhMAhKwTsrp5ZPNrnByxM?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=7268454,"Asclepias verticillata","United States",Florida,,FTU,,FTU0016901,51,"WeDigFLPlants' Milkweeds of Florida—Monarch Butterfly Food Plants"
57f78e7200cf79492f8b4757,57f78e7200cf79492f8b4757.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-eTCYXJa8Td2h6uvSHy3xW8?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=7268455,"Asclepias verticillata","United States",Florida,,FTU,,FTU0016902,51,"WeDigFLPlants' Milkweeds of Florida—Monarch Butterfly Food Plants"
57f78e7200cf79492f8b4759,57f78e7200cf79492f8b4759.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-6YYsoo6GNSTgTAxaDqwK7K?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=7268456,"Asclepias verticillata","United States",Florida,,FTU,,FTU0016903,51,"WeDigFLPlants' Milkweeds of Florida—Monarch Butterfly Food Plants"
57f78e7200cf79492f8b475b,57f78e7200cf79492f8b475b.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-FZZvdosrmus4FkbeQJR6zN?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=7268457,"Asclepias verticillata","United States",Florida,,FTU,,FTU0016904,51,"WeDigFLPlants' Milkweeds of Florida—Monarch Butterfly Food Plants"
57f78e7200cf79492f8b4775,57f78e7200cf79492f8b4775.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-F5fVkvtcMrmuKrn5gttu6G?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=7268482,"Asclepias tuberosa","United States",Florida,,FTU,,FTU0016874,51,"WeDigFLPlants' Milkweeds of Florida—Monarch Butterfly Food Plants"
57f78e7200cf79492f8b4777,57f78e7200cf79492f8b4777.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-JvKLUs2BQn3KXUapBmqLfM?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=7268484,"Asclepias tuberosa","United States",Florida,,FTU,,FTU0016875,51,"WeDigFLPlants' Milkweeds of Florida—Monarch Butterfly Food Plants"
57f78e7200cf79492f8b4779,57f78e7200cf79492f8b4779.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-sLt8TJDABdMXdfnYFpHFFT?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=7268485,"Asclepias tuberosa","United States",Florida,,FTU,,FTU0016876,51,"WeDigFLPlants' Milkweeds of Florida—Monarch Butterfly Food Plants"
57f78e7200cf79492f8b477b,57f78e7200cf79492f8b477b.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-QLJPABxbJKvkC23f6pgqZ7?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=7268487,"Asclepias tuberosa","United States",Florida,,FTU,,FTU0016877,51,"WeDigFLPlants' Milkweeds of Florida—Monarch Butterfly Food Plants"
57f78e7200cf79492f8b477d,57f78e7200cf79492f8b477d.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-Gkf4CpKAP5Pw5vTmJD9Z9J?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=7268488,"Asclepias tuberosa","United States",Florida,,FTU,,FTU0016878,51,"WeDigFLPlants' Milkweeds of Florida—Monarch Butterfly Food Plants"
57f78e7200cf79492f8b477f,57f78e7200cf79492f8b477f.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-8aLn72YzdMpUaVTAVGVxf5?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=7268489,"Asclepias tuberosa","United States",Florida,,FTU,,FTU0016879,51,"WeDigFLPlants' Milkweeds of Florida—Monarch Butterfly Food Plants"
57f78e6f00cf79492f8b4567,57f78e6f00cf79492f8b4567.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-nNNFhsqYaadXBEoXJ9CSA5?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=6684955,"Asclepias viridis","United States",Florida,"Miami Dade",FSU,,000101443,51,"WeDigFLPlants' Milkweeds of Florida—Monarch Butterfly Food Plants"
57f78e7000cf79492f8b4581,57f78e7000cf79492f8b4581.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-ffyk9qxsU4nPRXnrDioVnK?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=6730589,"Asclepias cinerea","United States",Florida,,UWFP,,UWFP002911,51,"WeDigFLPlants' Milkweeds of Florida—Monarch Butterfly Food Plants"
57f78e7100cf79492f8b467f,57f78e7100cf79492f8b467f.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-msAu4L8CC9ConpXGaxjTLc?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=6730840,"Asclepias viridula","United States",Florida,,UWFP,,UWFP003071,51,"WeDigFLPlants' Milkweeds of Florida—Monarch Butterfly Food Plants"
57f78e7100cf79492f8b4681,57f78e7100cf79492f8b4681.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-79xyDMYDMVprASoB7jubYm?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=7268120,Asclepias,"United States",Florida,,FTU,,FTU0016866,51,"WeDigFLPlants' Milkweeds of Florida—Monarch Butterfly Food Plants"
57f78e7100cf79492f8b4683,57f78e7100cf79492f8b4683.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-UFWqrpUQbrA8L9RRfKCUEd?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=7268121,Asclepias,"United States",Florida,,FTU,,FTU0016867,51,"WeDigFLPlants' Milkweeds of Florida—Monarch Butterfly Food Plants"
57f78e7100cf79492f8b4687,57f78e7100cf79492f8b4687.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-xynajgLkDySpJukgNx5xEg?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=7268178,"Asclepias lanceolata","United States",Florida,,FTU,,FTU0016848,51,"WeDigFLPlants' Milkweeds of Florida—Monarch Butterfly Food Plants"
57f78e7100cf79492f8b4689,57f78e7100cf79492f8b4689.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-NbEpb4oaSk7MtgMpMDK7sS?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=7268179,"Asclepias lanceolata","United States",Florida,,FTU,,FTU0016847,51,"WeDigFLPlants' Milkweeds of Florida—Monarch Butterfly Food Plants"
57f78e7100cf79492f8b468b,57f78e7100cf79492f8b468b.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-m26Nd9ffjSKfL3WW4xjkLQ?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=7268180,"Asclepias lanceolata","United States",Florida,,FTU,,FTU0016846,51,"WeDigFLPlants' Milkweeds of Florida—Monarch Butterfly Food Plants"
57f78e7100cf79492f8b468d,57f78e7100cf79492f8b468d.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-ocuCQXwgSUuJ5qDhSqstBP?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=7268181,"Asclepias lanceolata","United States",Florida,,FTU,,FTU0016845,51,"WeDigFLPlants' Milkweeds of Florida—Monarch Butterfly Food Plants"
57f78e7100cf79492f8b468f,57f78e7100cf79492f8b468f.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-eqwxwwbXHfVF2LfH6azDLR?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=7268182,"Asclepias lanceolata","United States",Florida,,FTU,,FTU0016844,51,"WeDigFLPlants' Milkweeds of Florida—Monarch Butterfly Food Plants"
57f78e7100cf79492f8b4691,57f78e7100cf79492f8b4691.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-gH82ggTczQxVrMwRgch9jN?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=7268183,"Asclepias lanceolata","United States",Florida,,FTU,,FTU0016843,51,"WeDigFLPlants' Milkweeds of Florida—Monarch Butterfly Food Plants"
57f78e7100cf79492f8b4693,57f78e7100cf79492f8b4693.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-QMFDHc7zC5uk7PeLV2vQFZ?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=7268184,"Asclepias lanceolata","United States",Florida,,FTU,,FTU0016842,51,"WeDigFLPlants' Milkweeds of Florida—Monarch Butterfly Food Plants"
57f78e7100cf79492f8b4695,57f78e7100cf79492f8b4695.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-EMHHougt2DB48YiBsBZSG6?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=7268185,"Asclepias lanceolata","United States",Florida,,FTU,,FTU0016841,51,"WeDigFLPlants' Milkweeds of Florida—Monarch Butterfly Food Plants"
57f78e7100cf79492f8b4697,57f78e7100cf79492f8b4697.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-eK5QSvpsfwDrB3r3ngiME5?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=7268186,"Asclepias lanceolata","United States",Florida,,FTU,,FTU0016840,51,"WeDigFLPlants' Milkweeds of Florida—Monarch Butterfly Food Plants"
57f78e7100cf79492f8b4699,57f78e7100cf79492f8b4699.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-tpVcbSvyb2bPWyp8qcWPvd?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=7268187,"Asclepias lanceolata","United States",Florida,,FTU,,FTU0016839,51,"WeDigFLPlants' Milkweeds of Florida—Monarch Butterfly Food Plants"
57f78e7100cf79492f8b469f,57f78e7100cf79492f8b469f.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-sdj6iQzbpkzqAYGtuxsvo4?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=7268190,"Asclepias incarnata","United States",Florida,,FTU,,FTU0016836,51,"WeDigFLPlants' Milkweeds of Florida—Monarch Butterfly Food Plants"
57f78e7100cf79492f8b46a1,57f78e7100cf79492f8b46a1.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-cWhN7vqDgKWn3BUXd5Ccme?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=7268191,"Asclepias incarnata","United States",Florida,,FTU,,FTU0016835,51,"WeDigFLPlants' Milkweeds of Florida—Monarch Butterfly Food Plants"
57f78e7100cf79492f8b46a3,57f78e7100cf79492f8b46a3.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-uCauTypthVfHeu4zwv8yVE?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=7268192,"Asclepias incarnata","United States",Florida,,FTU,,FTU0016834,51,"WeDigFLPlants' Milkweeds of Florida—Monarch Butterfly Food Plants"
57f78e7100cf79492f8b46a5,57f78e7100cf79492f8b46a5.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-zSLcrRdd3wg2HBFTz9WUs6?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=7268193,"Asclepias incarnata","United States",Florida,,FTU,,FTU0016833,51,"WeDigFLPlants' Milkweeds of Florida—Monarch Butterfly Food Plants"
57f78e7100cf79492f8b46a7,57f78e7100cf79492f8b46a7.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-Mjpj7EdJ8DPRU56EjfZMCh?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=7268194,"Asclepias incarnata","United States",Florida,,FTU,,FTU0016832,51,"WeDigFLPlants' Milkweeds of Florida—Monarch Butterfly Food Plants"
57f78e7100cf79492f8b46a9,57f78e7100cf79492f8b46a9.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-zn7n65KbsQXEdtx8zfCjqZ?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=7268195,"Asclepias incarnata","United States",Florida,,FTU,,FTU0016831,51,"WeDigFLPlants' Milkweeds of Florida—Monarch Butterfly Food Plants"
57f78e7100cf79492f8b46ab,57f78e7100cf79492f8b46ab.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-npQRbZQB6QMWUWuR93FEbJ?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=7268196,"Asclepias incarnata","United States",Florida,,FTU,,FTU0016830,51,"WeDigFLPlants' Milkweeds of Florida—Monarch Butterfly Food Plants"
57f78e7100cf79492f8b46ad,57f78e7100cf79492f8b46ad.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-NMyeM6xH25t992HsDY8ZxG?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=7268197,"Asclepias incarnata","United States",Florida,,FTU,,FTU0016829,51,"WeDigFLPlants' Milkweeds of Florida—Monarch Butterfly Food Plants"
57f78e7100cf79492f8b46b1,57f78e7100cf79492f8b46b1.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-AS8X2xQFhBZ4dBjRU6aDiY?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=7268199,"Asclepias humistrata","United States",Florida,,FTU,,FTU0016827,51,"WeDigFLPlants' Milkweeds of Florida—Monarch Butterfly Food Plants"
57f78e7100cf79492f8b46b3,57f78e7100cf79492f8b46b3.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-ph2zcpVh4AXto7xQcGZwCj?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=7268200,"Asclepias humistrata","United States",Florida,,FTU,,FTU0016826,51,"WeDigFLPlants' Milkweeds of Florida—Monarch Butterfly Food Plants"
57f78e7100cf79492f8b46b5,57f78e7100cf79492f8b46b5.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-jttUobHLaqF8L7EnnPQ9vF?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=7268201,"Asclepias humistrata","United States",Florida,,FTU,,FTU0016825,51,"WeDigFLPlants' Milkweeds of Florida—Monarch Butterfly Food Plants"
